"_id","_index","_score","clean_text","clean_text.keyword","comment_text","comment_text.keyword",likes,"published_at","published_at.keyword",sentiment,"sentiment.keyword",title,"title.keyword","video_id","video_id.keyword","view_count"
VKgn5pcBQareQcpIGtlr,"youtube-comments1-index",1,"iemonteacher14 malaysia ofc","iemonteacher14 malaysia ofc"," @IEMONTeacher14  Malaysia ofc"," @IEMONTeacher14  Malaysia ofc","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
cagn5pcBQareQcpIMtmA,"youtube-comments1-index",1,"yeah i waiting covid end","yeah i waiting covid end","Yeah I waiting covid end","Yeah I waiting covid end","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
dKgn5pcBQareQcpIPtla,"youtube-comments1-index",1,"yup it never ends i just wanna die now cause soo many people already get covid 19 my class too. im a malaysian. have a wonderful day","yup it never ends i just wanna die now cause soo many people already get covid 19 my class too. im a malaysian. have a wonderful day","Yup it never ends I just wanna die now cause soo many people already get Covid 19 my class too. I’m a Malaysian. Have a wonderful day","Yup it never ends I just wanna die now cause soo many people already get Covid 19 my class too. I’m a Malaysian. Have a wonderful day","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
eKgn5pcBQareQcpIRtmw,"youtube-comments1-index",1,"creamcheese7845 have i been too rude or anything just dont wanna be rude","creamcheese7845 have i been too rude or anything just dont wanna be rude"," @creamcheese7845  have I been too rude😰 or anything just don’t wanna be rude"," @creamcheese7845  have I been too rude😰 or anything just don’t wanna be rude","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
kagn5pcBQareQcpIVNkD,"youtube-comments1-index",1,"word is moogatu is here on the run after zoolander","word is moogatu is here on the run after zoolander","Word is moogatu is here on the run after zoolander","Word is moogatu is here on the run after zoolander","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
d6gn5pcBQareQcpIQtnI,"youtube-comments1-index",1,"venomixiousofficial wtf is wrong with you","venomixiousofficial wtf is wrong with you"," @Venomixious_official  wtf is wrong with you"," @Venomixious_official  wtf is wrong with you","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
kqgn5pcBQareQcpIWNkJ,"youtube-comments1-index",1,"johor. not yohor. what are you? a german?","johor. not yohor. what are you? a german?","Jo-Hor. not Yo-Hor. what are you? a german?","Jo-Hor. not Yo-Hor. what are you? a german?","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
eagn5pcBQareQcpIStmH,"youtube-comments1-index",1,"hope i dont have technology problems","hope i dont have technology problems","Hope I don’t have technology problems","Hope I don’t have technology problems","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
kKgn5pcBQareQcpIUNk0,"youtube-comments1-index",1,"is not really accurate the history...","is not really accurate the history...","Is not really accurate the history...","Is not really accurate the history...","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
k6gn5pcBQareQcpIW9n6,"youtube-comments1-index",1,"i levo turkey","i levo turkey","i levo  turkey","i levo  turkey","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
m6gn5pcBQareQcpIc9mj,"youtube-comments1-index",1,"hello, sir. im a student from malaysia. i would like to introduce the history of our country with an interesting presentation and your video is suitable and interesting. sir, may i take some of the parts of your video for my school presentation?","hello, sir. im a student from malaysia. i would like to introduce the history of our country with an interesting presentation and your video is suitable and interesting. sir, may i take some of the parts of your video for my school presentation?","Hello, sir. I’m a student from Malaysia. I would like to introduce the history of our country with an interesting presentation and your video is suitable and interesting. Sir, may I take some of the parts of your video for my school presentation?🙏","Hello, sir. I’m a student from Malaysia. I would like to introduce the history of our country with an interesting presentation and your video is suitable and interesting. Sir, may I take some of the parts of your video for my school presentation?🙏","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
lKgn5pcBQareQcpIX9nw,"youtube-comments1-index",1,"everytime he mispronounces malay words makes me slightly die inside while also laughing a little bit","everytime he mispronounces malay words makes me slightly die inside while also laughing a little bit","Everytime he mispronounces Malay words makes me slightly die inside while also laughing a little bit (・∀・)","Everytime he mispronounces Malay words makes me slightly die inside while also laughing a little bit (・∀・)","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
lagn5pcBQareQcpIY9nR,"youtube-comments1-index",1,"herhe is probably thinking about other women himthat girl was beutiful yes im thinking about other women","herhe is probably thinking about other women himthat girl was beutiful yes im thinking about other women","Her:He is probably thinking about other women
Him:That girl was beutiful Yes im thinking about other women","Her:He is probably thinking about other women
Him:That girl was beutiful Yes im thinking about other women","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
s6gn5pcBQareQcpIe9mG,"youtube-comments1-index",1,"as a malaysian here, johor and kecil sounds kinda wrong but ill allow it xd. good history video","as a malaysian here, johor and kecil sounds kinda wrong but ill allow it xd. good history video","As a Malaysian here, Johor and Kecil sounds kinda wrong but I'll allow it XD. Good history video","As a Malaysian here, Johor and Kecil sounds kinda wrong but I'll allow it XD. Good history video","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
magn5pcBQareQcpIa9mq,"youtube-comments1-index",1,"i love malaysian people, love malaysia. from thailand.","i love malaysian people, love malaysia. from thailand.","I love Malaysian people, love Malaysia.
From Thailand.","I love Malaysian people, love Malaysia.
From Thailand.","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
"sqgn5pcBQareQcpId9l_","youtube-comments1-index",1,"no one.. literally no one the person in the vid yohor","no one.. literally no one the person in the vid yohor","No one.. literally no one 
The person in the vid : yohor","No one.. literally no one 
The person in the vid : yohor","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
mqgn5pcBQareQcpIb9mt,"youtube-comments1-index",1,"i cringed a bit when he said yohor","i cringed a bit when he said yohor","I cringed a bit when he said yohor 😂","I cringed a bit when he said yohor 😂","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
lqgn5pcBQareQcpIZ9m9,"youtube-comments1-index",1,"hidup persahabatan melayu turki","hidup persahabatan melayu turki","Hidup persahabatan Melayu Turki","Hidup persahabatan Melayu Turki","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
06gn5pcBQareQcpIm9kn,"youtube-comments1-index",1,"the european came by themselves to the east not strongly before 1450 and only after was due to the war and blockage imposed in the middle east and silk road by the caliphate following the final fall of constantinople in 1453.","the european came by themselves to the east not strongly before 1450 and only after was due to the war and blockage imposed in the middle east and silk road by the caliphate following the final fall of constantinople in 1453.","The European came  by themselves to  the East not strongly  before  1450  and only after  was due  to the war and blockage imposed in the  Middle  East and Silk Road by the Caliphate following the final fall of Constantinople in 1453.","The European came  by themselves to  the East not strongly  before  1450  and only after  was due  to the war and blockage imposed in the  Middle  East and Silk Road by the Caliphate following the final fall of Constantinople in 1453.","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
tqgn5pcBQareQcpIh9lQ,"youtube-comments1-index",1,"the japanese soldiers did not overwhelmed the british troops, they just ran and abandoned malaya like the american abandoned afghanistan. the brits was in malaya to suck all the profit, plunder the resources and oppressed the people get your fact check right, it is not umno that form malaysia and made independent but bn at that time. without the collision of malay, chinese, indian and others there wont be malaysia as the brits still find it taste good to steal and rob malaysia resources and they failed to divide to rules as malay, chinese and india are united together","the japanese soldiers did not overwhelmed the british troops, they just ran and abandoned malaya like the american abandoned afghanistan. the brits was in malaya to suck all the profit, plunder the resources and oppressed the people get your fact check right, it is not umno that form malaysia and made independent but bn at that time. without the collision of malay, chinese, indian and others there wont be malaysia as the brits still find it taste good to steal and rob malaysia resources and they failed to divide to rules as malay, chinese and india are united together","The Japanese soldiers did not overwhelmed the British troops, they just ran and abandoned Malaya like the American abandoned Afghanistan. The Brits was in Malaya to suck all the profit, plunder the resources and oppressed the people
Get your fact check right, it is not UMNO that form Malaysia and made independent but BN at that time. Without the collision of Malay, Chinese, Indian and others there won't be Malaysia as the Brits still find it taste good to steal and rob Malaysia resources and they failed to divide to rules as Malay, Chinese and India are united together","The Japanese soldiers did not overwhelmed the British troops, they just ran and abandoned Malaya like the American abandoned Afghanistan. The Brits was in Malaya to suck all the profit, plunder the resources and oppressed the people
Get your fact check right, it is not UMNO that form Malaysia and made independent but BN at that time. Without the collision of Malay, Chinese, Indian and others there won't be Malaysia as the Brits still find it taste good to steal and rob Malaysia resources and they failed to divide to rules as Malay, Chinese and India are united together","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
u6gn5pcBQareQcpIk9ky,"youtube-comments1-index",1,"do this again when 20192021 is considered history... bet the video will be 2 hours long.","do this again when 20192021 is considered history... bet the video will be 2 hours long.","Do this again when 2019-2021 is considered history... Bet the video will be 2 hours long.","Do this again when 2019-2021 is considered history... Bet the video will be 2 hours long.","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
t6gn5pcBQareQcpIi9mR,"youtube-comments1-index",1,"malaysia is the best country from your neighbor brunei","malaysia is the best country from your neighbor brunei","Malaysia is the best country from your neighbor Brunei 🇧🇳","Malaysia is the best country from your neighbor Brunei 🇧🇳","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
uKgn5pcBQareQcpIj9lJ,"youtube-comments1-index",1,"brown shoes handgame","brown shoes handgame","BROWN SHOES HANDGAME","BROWN SHOES HANDGAME","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
tagn5pcBQareQcpIg9l8,"youtube-comments1-index",1,"i live in malaysia","i live in malaysia","i live in malaysia","i live in malaysia","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
vKgn5pcBQareQcpIl9kv,"youtube-comments1-index",1,"bor nay ou","bor nay ou","Bor nay ou","Bor nay ou","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
tKgn5pcBQareQcpIgNkz,"youtube-comments1-index",1,stonks,stonks,Stonks,Stonks,"21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
3agn5pcBQareQcpIv9nS,"youtube-comments1-index",1,"bonk6164 bro reply those philippines hater that sabah is malaysia plis im stress","bonk6164 bro reply those philippines hater that sabah is malaysia plis im stress"," @bonk6164  bro reply those Philippines hater that Sabah is Malaysia plis I'm stress"," @bonk6164  bro reply those Philippines hater that Sabah is Malaysia plis I'm stress","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
2Kgn5pcBQareQcpIstnO,"youtube-comments1-index",1,"alcobstudentsexchange6836 ah lots of chinese refugees in malaysia south east asia","alcobstudentsexchange6836 ah lots of chinese refugees in malaysia south east asia"," @alcobstudentsexchange6836  ah lots of chinese refugees in  Malaysia South East Asia"," @alcobstudentsexchange6836  ah lots of chinese refugees in  Malaysia South East Asia","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
1agn5pcBQareQcpIpdl4,"youtube-comments1-index",1,"but our governments funded the separatist in south thailand.","but our governments funded the separatist in south thailand.","But our governments funded the separatist in South Thailand.","But our governments funded the separatist in South Thailand.","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
16gn5pcBQareQcpIrtnX,"youtube-comments1-index",1,"drewlungcheng99 no, im malaysian chinese","drewlungcheng99 no, im malaysian chinese"," @Drew_Lungcheng_99  No, I'm Malaysian Chinese"," @Drew_Lungcheng_99  No, I'm Malaysian Chinese","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
